household_key,segment,segment_name,targeted,purchase_amount,purchase_count,cate_purchase,cate_visits,cate_primary
1495,0,Unknown,1,277.91,20.0,-1250.0576146503126,-5.229994121258073,-1250.0576146503126
1499,0,Unknown,1,312.74,13.0,-281.8440833749888,-20.010982730198208,-281.8440833749888
1501,0,Unknown,1,1171.47,25.0,-763.986759573976,-94.4245330443893,-763.986759573976
1502,0,Unknown,1,607.65,9.0,-124.49081288248595,6.195518378101156,-124.49081288248595
1505,0,Unknown,1,477.34000000000003,13.0,-545.5193171857734,-55.5456308435561,-545.5193171857734
1506,0,Unknown,1,271.14,19.0,-999.6951786386638,-49.27397355161199,-999.6951786386638
1508,0,Unknown,1,128.2,5.0,-274.5979081889534,-22.131329160321854,-274.5979081889534
1509,0,Unknown,1,778.77,24.0,-1572.8115370200837,-164.1452402249481,-1572.8115370200837
1510,0,Unknown,1,1652.81,175.0,-6440.621848475569,-286.58742749878974,-6440.621848475569
1511,0,Unknown,1,571.8100000000001,20.0,-882.9275614688073,-35.931075177999844,-882.9275614688073
1512,0,Unknown,1,0.0,0.0,204.5941111301751,13.584087179332954,204.5941111301751
1515,0,Unknown,1,783.41,17.0,-944.5219523580428,-36.611485628270344,-944.5219523580428
1517,0,Unknown,1,635.7,21.0,-760.3619971869387,-18.053894247562567,-760.3619971869387
1518,0,Unknown,1,60.33,4.0,-141.37988887106349,-12.176502371618923,-141.37988887106349
1520,0,Unknown,1,550.88,18.0,-490.97047323085854,-13.574709306063909,-490.97047323085854
1526,0,Unknown,1,544.14,34.0,-816.486200651376,-14.36383530736714,-816.486200651376
1527,0,Unknown,1,2204.61,35.0,-109.19230210489638,-72.79990036212874,-109.19230210489638
1528,0,Unknown,1,970.26,34.0,-175.77191311845394,-3.0427679384810347,-175.77191311845394
1529,0,Unknown,1,1376.14,32.0,-1171.3811729652605,-109.1270000961205,-1171.3811729652605
1532,0,Unknown,1,18.97,1.0,-235.70798548894277,-27.634772583636206,-235.70798548894277
1534,0,Unknown,1,1295.5,52.0,-804.2850089238552,-89.83968095341737,-804.2850089238552
1535,0,Unknown,1,1633.9,57.0,-858.2229710843785,-47.03838703387103,-858.2229710843785
1536,0,Unknown,1,792.23,26.0,-131.1269528884102,-9.757026994208758,-131.1269528884102
1537,0,Unknown,1,500.99,18.0,-451.4698486447495,-42.60086580945085,-451.4698486447495
1540,0,Unknown,1,668.22,23.0,-362.2689354384526,-7.42946678954425,-362.2689354384526
1541,0,Unknown,1,761.1800000000001,17.0,-912.603047406931,-82.3860822381067,-912.603047406931
1542,0,Unknown,1,306.11,14.0,-8.259144559229242,-16.275949385801866,-8.259144559229242
1544,0,Unknown,1,398.41,9.0,-162.10122786206296,-13.642591806509046,-162.10122786206296
1545,0,Unknown,1,766.61,33.0,-615.4496552231035,-28.39801506322476,-615.4496552231035
1546,0,Unknown,1,947.54,28.0,-893.5025688828214,2.5091121774303815,-893.5025688828214
1547,0,Unknown,1,451.43,41.0,-588.2269703946205,-19.72864703521371,-588.2269703946205
1548,0,Unknown,1,89.44,4.0,-854.2738154496641,-10.882993433827124,-854.2738154496641
1549,0,Unknown,1,148.34,13.0,-60.34078137180222,1.6889651970755608,-60.34078137180222
1551,0,Unknown,1,0.0,0.0,77.77931392676106,2.96907568285161,77.77931392676106
1555,0,Unknown,1,269.27,14.0,-586.0209048928444,-2.333148424459239,-586.0209048928444
1556,0,Unknown,1,326.32,14.0,-946.0266165983276,-22.05963920007602,-946.0266165983276
1557,0,Unknown,1,968.5600000000001,32.0,-927.5029491609951,-111.19709076594441,-927.5029491609951
1558,0,Unknown,1,68.67,5.0,-285.05350617934744,-22.793141970247092,-285.05350617934744
1563,0,Unknown,1,326.84000000000003,12.0,-593.8484296996304,-37.687798045630984,-593.8484296996304
1566,0,Unknown,1,3245.96,107.0,-2209.591441570787,-188.52327164686045,-2209.591441570787
1567,0,Unknown,1,126.75,17.0,-217.7858845329497,11.260324514325873,-217.7858845329497
1568,0,Unknown,1,685.15,19.0,-457.7697936756997,-35.07703729810166,-457.7697936756997
1569,0,Unknown,1,186.41,8.0,-42.940574972992266,19.27896584144382,-42.940574972992266
1572,0,Unknown,1,448.19,9.0,-178.36319538886767,-0.9090759533007429,-178.36319538886767
1575,0,Unknown,1,243.75,7.0,-458.07695795820155,3.493959237295968,-458.07695795820155
1577,0,Unknown,1,407.97,11.0,-914.5217448012565,-36.2953960802939,-914.5217448012565
1578,0,Unknown,1,188.57,10.0,-740.4297865834781,-23.47077520404318,-740.4297865834781
1579,0,Unknown,1,1439.28,57.0,-677.1424204033696,-51.25341993378538,-677.1424204033696
1582,0,Unknown,1,0.0,0.0,-165.11521016588176,10.005757547566759,-165.11521016588176
1584,0,Unknown,1,918.6,36.0,-89.80534914297255,-2.9814367409693148,-89.80534914297255
1585,0,Unknown,1,1049.1200000000001,25.0,-931.914235124555,-48.12230117499013,-931.914235124555
1586,0,Unknown,1,219.14,7.0,-278.4738014474715,-44.66033838255785,-278.4738014474715
1587,0,Unknown,1,43.63,4.0,106.71879712670636,7.71359020572622,106.71879712670636
1588,0,Unknown,1,809.51,40.0,-1141.6310261276942,-46.74308169461352,-1141.6310261276942
1590,0,Unknown,1,868.85,18.0,-662.5800191186933,-30.415758987512646,-662.5800191186933
1591,0,Unknown,1,847.1,20.0,-331.0596417394753,-8.272780378029495,-331.0596417394753
1592,0,Unknown,1,936.48,16.0,-93.62403214262815,-8.513973494022707,-93.62403214262815
1593,0,Unknown,1,402.99,6.0,-170.47711741182366,4.889140788511341,-170.47711741182366
1595,0,Unknown,1,644.73,15.0,-939.3185108370102,-90.88143931589275,-939.3185108370102
1598,0,Unknown,1,2891.69,113.0,-1544.119844080862,-49.19033522419298,-1544.119844080862
1599,0,Unknown,1,1076.42,25.0,-1041.9018810374546,5.857598651108418,-1041.9018810374546
1601,0,Unknown,1,358.86,3.0,-397.75940828090745,8.218111117487325,-397.75940828090745
1602,0,Unknown,1,651.48,19.0,-1410.698683891169,-34.310930616632845,-1410.698683891169
1604,0,Unknown,1,96.72,24.0,-98.54151366810063,-4.208926617123126,-98.54151366810063
1605,0,Unknown,1,120.61,7.0,824.4885817276179,43.410274338723966,824.4885817276179
1607,0,Unknown,1,245.37,12.0,-285.8557442458878,-47.65943707530653,-285.8557442458878
1609,0,Unknown,1,3411.4,64.0,-5350.685675273291,-833.4708247202635,-5350.685675273291
1613,0,Unknown,1,758.11,10.0,-145.89576584297242,-2.523772055319313,-145.89576584297242
1615,0,Unknown,1,175.55,8.0,-212.07815522902,-13.877234043154402,-212.07815522902
1617,0,Unknown,1,873.86,14.0,-577.1197883791683,-16.918432471956834,-577.1197883791683
1618,0,Unknown,1,674.96,16.0,-43.42024254964747,-16.847468388592887,-43.42024254964747
1619,0,Unknown,1,800.5600000000001,24.0,-458.6512662793257,-17.38033972589247,-458.6512662793257
1620,0,Unknown,1,1516.56,56.0,-1005.7420063366612,-16.795576180708082,-1005.7420063366612
1621,0,Unknown,1,483.33,10.0,-293.29799242902834,13.79357570107581,-293.29799242902834
1622,0,Unknown,1,544.12,15.0,-106.4275022303649,-25.07174396062598,-106.4275022303649
1624,0,Unknown,1,267.76,19.0,-648.9250904983014,-19.71991412446617,-648.9250904983014
1627,0,Unknown,1,1050.99,31.0,-400.0030799189201,-46.5341112743196,-400.0030799189201
1630,0,Unknown,1,1181.3700000000001,23.0,-1507.8557361570442,-203.67902646259526,-1507.8557361570442
1631,0,Unknown,1,1291.83,51.0,-2214.6065047139014,-105.18985776588784,-2214.6065047139014
1633,0,Unknown,1,1083.34,32.0,-346.2828389258919,-11.179280217127427,-346.2828389258919
1634,0,Unknown,1,872.83,12.0,-65.54525511463311,-26.971535674447153,-65.54525511463311
1639,0,Unknown,1,417.19,13.0,-480.1747754511867,-2.7651952269282845,-480.1747754511867
1640,0,Unknown,1,898.8100000000001,33.0,-750.1884913252279,-90.55408603274668,-750.1884913252279
1642,0,Unknown,1,177.18,12.0,-159.17558695736818,-4.222420042049009,-159.17558695736818
1646,0,Unknown,1,146.76,4.0,-508.3924095706809,-55.42184944937162,-508.3924095706809
1648,0,Unknown,1,1242.58,30.0,-256.029969115795,-20.324908061077252,-256.029969115795
1651,0,Unknown,1,534.25,16.0,-220.41357960973676,-24.965841261334162,-220.41357960973676
1653,0,Unknown,1,2415.4,70.0,-3138.2480699994076,-227.40889940360506,-3138.2480699994076
1659,0,Unknown,1,380.82,21.0,-430.9781535506247,1.8073097612717532,-430.9781535506247
1660,0,Unknown,1,44.7,6.0,-303.077881070756,-13.336323334093947,-303.077881070756
1662,0,Unknown,1,1234.51,12.0,-1299.2633650287025,-98.0289571346296,-1299.2633650287025
1663,0,Unknown,1,338.22,34.0,-406.72605725890304,-46.573345153830175,-406.72605725890304
1666,0,Unknown,1,47.97,6.0,-217.43549214305477,-52.24221387457824,-217.43549214305477
1667,0,Unknown,1,15.66,2.0,-254.26120479313704,-18.653161532869063,-254.26120479313704
1668,0,Unknown,1,446.89,12.0,133.53813139989654,-8.527016947672578,133.53813139989654
1671,0,Unknown,1,124.71000000000001,2.0,-227.20893088445445,18.939535843484904,-227.20893088445445
1672,0,Unknown,1,110.55,7.0,-117.35525951672366,13.029230666900489,-117.35525951672366
1673,0,Unknown,1,962.63,19.0,-678.7205826447075,-27.49541512269272,-678.7205826447075
1675,0,Unknown,1,652.86,12.0,-96.67788366027037,-33.198732093517194,-96.67788366027037
1676,0,Unknown,1,732.92,16.0,-264.5760938514728,-4.642895801555369,-264.5760938514728
1677,0,Unknown,1,1796.79,24.0,-614.1239742374185,-50.38043915561636,-614.1239742374185
1678,0,Unknown,1,256.13,9.0,-251.8519749973176,-6.713903790889901,-251.8519749973176
1681,0,Unknown,1,483.49,13.0,-742.0636799085106,-31.773280297556596,-742.0636799085106
1683,0,Unknown,1,351.37,14.0,287.9118900839425,5.020724725634878,287.9118900839425
1685,0,Unknown,1,74.02,10.0,-433.62801997246305,-12.837512135804673,-433.62801997246305
1686,0,Unknown,1,165.27,13.0,-74.06833493706677,-0.5833385171186336,-74.06833493706677
1687,0,Unknown,1,628.22,17.0,-243.04099793656235,-27.076547683126705,-243.04099793656235
1689,0,Unknown,1,664.11,22.0,-555.9857259466502,-60.109564159705315,-555.9857259466502
1692,0,Unknown,1,273.2,18.0,-247.93010612227863,1.7003432536430694,-247.93010612227863
1693,0,Unknown,1,1369.1,29.0,-1018.5498597767944,-61.27170692155593,-1018.5498597767944
1694,0,Unknown,1,1058.82,31.0,-1359.5666596014676,-90.62772234020662,-1359.5666596014676
1695,0,Unknown,1,138.99,19.0,-786.3955994260599,-18.85997022125011,-786.3955994260599
1696,0,Unknown,1,362.48,11.0,-369.8796108744725,-3.180641714815465,-369.8796108744725
1703,0,Unknown,1,880.25,47.0,-777.0004564519598,-31.462847300731738,-777.0004564519598
1705,0,Unknown,1,258.51,20.0,-475.0195760199824,20.55926299957852,-475.0195760199824
1707,0,Unknown,1,1014.6700000000001,104.0,-342.43526765703564,-24.40331447596023,-342.43526765703564
1708,0,Unknown,1,258.62,6.0,-559.5085344518518,-51.9942590332208,-559.5085344518518
1709,0,Unknown,1,282.92,13.0,-221.46249179137175,-9.026210899170167,-221.46249179137175
1710,0,Unknown,1,1218.94,16.0,-597.3783652901498,-94.34642109385649,-597.3783652901498
1716,0,Unknown,1,114.23,13.0,-619.8133192141371,-4.65712373523138,-619.8133192141371
1717,0,Unknown,1,480.83,20.0,-977.1668466808421,-46.76961357625177,-977.1668466808421
1720,0,Unknown,1,753.66,22.0,-751.67274259702,-52.39380755750369,-751.67274259702
1722,0,Unknown,1,2010.86,40.0,-529.1908573379494,-71.38684823399939,-529.1908573379494
1723,0,Unknown,1,960.31,13.0,-362.5173973342238,-50.14440239541098,-362.5173973342238
1726,0,Unknown,1,848.5,22.0,94.40796502466276,-0.7399039883327418,94.40796502466276
1729,0,Unknown,1,706.83,19.0,-246.9521638833732,-3.724817821360631,-246.9521638833732
1731,0,Unknown,1,159.16,7.0,-114.36983281000619,-4.9390986052841015,-114.36983281000619
1732,0,Unknown,1,436.3,12.0,-359.8608092956508,3.698535576070924,-359.8608092956508
1733,0,Unknown,1,0.0,0.0,157.26272499922504,12.517895056395332,157.26272499922504
1735,0,Unknown,1,274.31,4.0,-322.04512180759,-28.68624530783812,-322.04512180759
1740,0,Unknown,1,2894.75,86.0,-774.5572200785998,-107.88146604183484,-774.5572200785998
1742,0,Unknown,1,314.19,38.0,-1073.092693295283,-39.98978696088881,-1073.092693295283
1745,0,Unknown,1,356.18,18.0,-171.0614510320135,-13.742774754630062,-171.0614510320135
1746,0,Unknown,1,485.64,14.0,-158.75503947442485,-30.270884759393624,-158.75503947442485
1747,0,Unknown,1,560.54,20.0,544.604624980671,-4.417380143797601,544.604624980671
1749,0,Unknown,1,755.6,27.0,-135.2961190009695,-44.551042326846584,-135.2961190009695
1751,0,Unknown,1,781.59,26.0,-913.3741315413051,-16.379102833129934,-913.3741315413051
1752,0,Unknown,1,1606.2,28.0,-1091.9670067042184,-27.656660361436707,-1091.9670067042184
1753,0,Unknown,1,695.51,83.0,-735.1394326526421,-33.35254302913533,-735.1394326526421
1754,0,Unknown,1,481.87,28.0,-377.7096859157054,-9.334632772207527,-377.7096859157054
1756,0,Unknown,1,807.62,13.0,238.46320326025068,-4.49932805855039,238.46320326025068
1758,0,Unknown,1,475.08,16.0,-706.4261797153304,-24.137792888342815,-706.4261797153304
1759,0,Unknown,1,850.84,67.0,-530.9677234794816,-0.30086760261480094,-530.9677234794816
1761,0,Unknown,1,179.27,5.0,-740.4480128545359,-1.7423655876788189,-740.4480128545359
1762,0,Unknown,1,2441.89,45.0,-1941.9931751242184,-169.37346147877793,-1941.9931751242184
1763,0,Unknown,1,1019.47,34.0,-79.23129232311584,-11.371566473825652,-79.23129232311584
1764,0,Unknown,1,1295.53,14.0,-528.7178417601723,-40.11558252496417,-528.7178417601723
1767,0,Unknown,1,1143.64,73.0,-3291.9374278743835,-91.69767222393813,-3291.9374278743835
1768,0,Unknown,1,170.89000000000001,8.0,-115.53987700566819,-18.894608792973585,-115.53987700566819
1769,0,Unknown,1,928.44,20.0,-845.1037678432731,-71.3867998188137,-845.1037678432731
1772,0,Unknown,1,326.88,15.0,-607.5646323853033,-43.001742917257616,-607.5646323853033
1774,0,Unknown,1,715.08,8.0,-493.6636779657297,-2.2933427259145276,-493.6636779657297
1776,0,Unknown,1,225.14,21.0,-1310.2104185255866,-93.7883670287803,-1310.2104185255866
1777,0,Unknown,1,93.95,6.0,-191.0084088676811,-12.05957869175046,-191.0084088676811
1778,0,Unknown,1,909.1800000000001,28.0,-1447.9844260827704,-141.7223334924105,-1447.9844260827704
1779,0,Unknown,1,323.06,11.0,-336.535637008958,4.25951866007361,-336.535637008958
1781,0,Unknown,1,572.82,16.0,-271.3752407568311,-7.255541783852351,-271.3752407568311
1783,0,Unknown,1,267.96,6.0,4.901919377096533,11.765177146990268,4.901919377096533
1784,0,Unknown,1,206.21,6.0,-34.51889048313694,-5.394191211631579,-34.51889048313694
1788,0,Unknown,1,1432.8,26.0,-911.7434402373119,-89.16549189082937,-911.7434402373119
1790,0,Unknown,1,350.04,7.0,-558.9657326617075,-25.771537519877057,-558.9657326617075
1791,0,Unknown,1,381.66,20.0,-482.2173877490926,-19.00410720887409,-482.2173877490926
1792,0,Unknown,1,0.0,0.0,-682.500268494957,-48.10930165186409,-682.500268494957
1793,0,Unknown,1,233.71,3.0,-476.4170850343967,8.379515933181438,-476.4170850343967
1794,0,Unknown,1,399.13,9.0,-510.7780725826718,-10.094327549659454,-510.7780725826718
1795,0,Unknown,1,1509.23,157.0,-3517.220116548582,-110.45576149895567,-3517.220116548582
1796,0,Unknown,1,303.59,7.0,-396.7590493668472,-21.281486575774068,-396.7590493668472
1797,0,Unknown,1,613.12,17.0,-1241.5811350046217,-24.006957783323145,-1241.5811350046217
1798,0,Unknown,1,231.41,4.0,-571.64635217193,9.647313593425139,-571.64635217193
1800,0,Unknown,1,823.75,16.0,316.06634486644293,12.165595023363096,316.06634486644293
1802,0,Unknown,1,1151.57,9.0,-661.0170397243025,-41.071364475421205,-661.0170397243025
1803,0,Unknown,1,2183.41,23.0,-1727.2127858100025,-155.8883627074207,-1727.2127858100025
1804,0,Unknown,1,1801.58,48.0,-1492.5695307762198,-114.51369334404336,-1492.5695307762198
1806,0,Unknown,1,579.1,17.0,-306.21125823386126,-1.432610309576745,-306.21125823386126
1807,0,Unknown,1,849.1,30.0,-1555.5658310403473,-79.34556216044086,-1555.5658310403473
1808,0,Unknown,1,66.05,5.0,1.615404554786636,8.084891078813598,1.615404554786636
1809,0,Unknown,1,124.06,5.0,-387.93178553696384,12.823752023485369,-387.93178553696384
1810,0,Unknown,1,725.13,44.0,-517.4610683088468,-30.03174710810049,-517.4610683088468
1812,0,Unknown,1,507.92,21.0,21.053835719223912,7.3744924366557,21.053835719223912
1814,0,Unknown,1,345.89,7.0,-175.2555134063865,-6.845295574908249,-175.2555134063865
1816,0,Unknown,1,264.65,15.0,-428.5980391213483,-3.1451536657446013,-428.5980391213483
1818,0,Unknown,1,0.0,0.0,296.14234230232114,-0.24271629984941967,296.14234230232114
1820,0,Unknown,1,913.9,16.0,-865.2071067306313,-47.294619430630945,-865.2071067306313
1821,0,Unknown,1,959.41,27.0,-122.00520935580766,-0.690520387366405,-122.00520935580766
1822,0,Unknown,1,265.56,17.0,-1421.06316966222,5.415496124660592,-1421.06316966222
1823,0,Unknown,1,1531.8,41.0,-1566.59830875941,-142.62281256792562,-1566.59830875941
1824,0,Unknown,1,413.29,18.0,-650.2715317683403,-31.99330151550342,-650.2715317683403
1825,0,Unknown,1,85.92,2.0,111.94596772166096,-21.245246014926877,111.94596772166096
1828,0,Unknown,1,967.71,12.0,-993.3496090217106,-83.62089329691881,-993.3496090217106
1829,0,Unknown,1,1058.5,57.0,-1706.7591913072088,-139.7145819289708,-1706.7591913072088
1831,0,Unknown,1,974.31,28.0,-294.12707247590936,-12.77933788208756,-294.12707247590936
1832,0,Unknown,1,173.77,7.0,-601.9223995932413,-5.115913522992884,-601.9223995932413
1833,0,Unknown,1,442.91,20.0,-489.6918493473647,-4.455344875101133,-489.6918493473647
1834,0,Unknown,1,805.64,39.0,-794.268565614094,-42.004069381416144,-794.268565614094
1835,0,Unknown,1,914.05,27.0,-669.6336094366196,-60.243282115086146,-669.6336094366196
1836,0,Unknown,1,177.65,10.0,-556.2331826963217,-35.843715488299694,-556.2331826963217
1837,0,Unknown,1,1874.04,39.0,-1710.7942608052276,-180.42831324738694,-1710.7942608052276
1840,0,Unknown,1,0.0,0.0,31.681496291442613,7.050441962552014,31.681496291442613
1841,0,Unknown,1,493.01,5.0,-735.7349591942929,-32.108775202011316,-735.7349591942929
1845,0,Unknown,1,934.78,12.0,-2432.076992082103,-250.9353111043738,-2432.076992082103
1847,0,Unknown,1,378.65,12.0,-468.49829825055053,-18.201242566224835,-468.49829825055053
1848,0,Unknown,1,342.29,5.0,-1918.8142901713384,-240.4512112125908,-1918.8142901713384
1849,0,Unknown,1,265.35,21.0,-725.4082058390745,-50.578146402888024,-725.4082058390745
1850,0,Unknown,1,958.79,31.0,-2054.641973428972,-116.82066757588268,-2054.641973428972
1852,0,Unknown,1,1484.49,54.0,-650.2696003921176,-41.306367823971414,-650.2696003921176
1854,0,Unknown,1,786.1800000000001,27.0,-1533.133313910034,-92.15118644858597,-1533.133313910034
1856,0,Unknown,1,502.98,41.0,-363.24930027746876,-0.15302586495670312,-363.24930027746876
1858,0,Unknown,1,497.01,9.0,-316.9488854382571,-7.340355397253276,-316.9488854382571
1860,0,Unknown,1,93.45,9.0,-497.6744701594979,8.465240744284955,-497.6744701594979
1861,0,Unknown,1,225.48,14.0,-126.13676893991783,5.111628402440289,-126.13676893991783
1862,0,Unknown,1,272.8,12.0,-787.6548688076065,-41.61186242010888,-787.6548688076065
1864,0,Unknown,1,1557.98,19.0,-2339.48656456907,-286.76850706307897,-2339.48656456907
1865,0,Unknown,1,817.3,20.0,-595.3034452288368,-38.44994210259736,-595.3034452288368
1869,0,Unknown,1,566.84,15.0,-793.0231106854021,-1.874819908418175,-793.0231106854021
1872,0,Unknown,1,166.6,16.0,318.4682377471237,-3.0007832276189674,318.4682377471237
1873,0,Unknown,1,372.16,27.0,133.28659626439128,12.753018815465879,133.28659626439128
1879,0,Unknown,1,903.5600000000001,40.0,-1252.8370281447221,-111.99860012845022,-1252.8370281447221
1881,0,Unknown,1,437.86,22.0,-634.4334408104168,-52.64454142072924,-634.4334408104168
1883,0,Unknown,1,312.86,15.0,86.6838375278063,-0.013058841890398298,86.6838375278063
1887,0,Unknown,1,81.11,11.0,104.02796878531393,-50.77403321310189,104.02796878531393
1889,0,Unknown,1,331.48,5.0,241.6264703721605,-12.074458251243144,241.6264703721605
1890,0,Unknown,1,264.56,11.0,-534.4508963189562,-1.7316003432125058,-534.4508963189562
1892,0,Unknown,1,785.12,26.0,-1584.3928852413956,-75.12246411026325,-1584.3928852413956
1894,0,Unknown,1,272.52,8.0,-380.5614697679546,-5.414549317675693,-380.5614697679546
